.2, true
8253.080078, 485.677277, -1615.751221
8256.847656, 484.914185, -1610.040649
8268.494141, 483.291718, -1598.103394
8294.020508, 480.826721, -1581.605591
8350.740234, 477.492798, -1561.941650
8368.562500, 476.931946, -1562.222900
8381.683594, 475.183624, -1570.622070
8385.271484, 473.172089, -1581.302612
8380.918945, 468.657806, -1601.448242
8355.269531, 461.461914, -1642.067505
8296.058594, 452.315277, -1699.308594
8269.728516, 450.585541, -1721.684082
8246.849609, 447.754791, -1787.339355
8255.430664, 446.151276, -1809.535400
8271.089844, 444.025055, -1823.867188
8292.880859, 439.751984, -1833.878174
8324.219727, 432.685822, -1832.134521
8366.416016, 423.885162, -1822.939209
8524.910156, 402.544769, -1770.831909
8591.884766, 401.549377, -1753.008911
8676.990234, 398.676025, -1738.337158
8734.761719, 394.956726, -1734.626343
8790.101563, 391.131409, -1730.279297
8852.017578, 386.449341, -1717.982788
8890.745117, 383.146729, -1701.722412
8930.874023, 380.023193, -1672.918579
8979.321289, 382.922516, -1624.880127
8994.670898, 383.909424, -1619.857666
9012.166992, 383.590607, -1621.277344
9031.298828, 382.623138, -1624.310913
9060.862305, 380.974274, -1647.642700
9073.624023, 376.542786, -1695.456177
9082.878906, 373.907806, -1725.161499
9091.255859, 372.512054, -1749.089966
9103.039063, 370.769928, -1768.495239
9121.639648, 368.372162, -1782.430420
9137.509766, 365.570221, -1787.195557
9155.047852, 361.949982, -1788.945557
9170.100586, 358.442688, -1787.244873
9186.408203, 354.151184, -1782.771973
9217.153320, 345.083038, -1767.771118
9299.165039, 320.741455, -1718.214233
9334.868164, 312.934357, -1698.480713
9387.026367, 304.299774, -1682.294189
9425.866211, 298.563690, -1675.751099
9472.237305, 292.366211, -1678.537109
9507.403320, 288.128998, -1686.192993
9564.619141, 282.026764, -1701.168579
9601.476563, 281.502136, -1711.098389
9639.867188, 278.099457, -1721.445679
9687.193359, 270.592346, -1735.000977
9758.292969, 260.316132, -1760.392944
9815.852539, 253.488235, -1784.479492
9869.051758, 249.130814, -1806.750610
9954.910156, 247.189178, -1843.605469
10014.922852, 246.509979, -1872.066162
10064.610352, 246.726746, -1901.083130
10171.136719, 248.788818, -1973.748535
10211.750000, 251.216263, -2012.771851
10241.857422, 254.956467, -2056.162109
10257.668945, 257.839783, -2088.608398
10288.073242, 261.803406, -2138.499023
10339.709961, 262.539459, -2201.969727
10383.611328, 261.936646, -2240.673340
10448.997070, 260.862610, -2285.290039
10493.630859, 259.456696, -2322.115234
10528.980469, 258.326080, -2359.383545
10554.208008, 259.315552, -2398.265625
10574.070313, 261.161499, -2443.489990
10586.761719, 261.472992, -2494.387695
10593.558594, 259.474884, -2544.332031
10601.500000, 253.555634, -2596.456543
10623.517578, 246.413666, -2646.544922
10644.159180, 245.092697, -2674.304688
10670.961914, 244.115768, -2703.282471
10727.945313, 243.665268, -2741.777100
10770.280273, 242.894836, -2750.169434
10788.122070, 242.965240, -2751.301514
10800.769531, 242.963501, -2747.220703
10813.477539, 242.963913, -2732.755371
10835.457031, 239.941666, -2690.888672
10861.252930, 236.219116, -2653.129150
10880.816406, 236.423477, -2620.245361
10897.663086, 236.412140, -2571.019531
10905.493164, 236.451263, -2529.557861
10912.750000, 236.436569, -2487.576904
10927.066406, 236.463150, -2431.819824
10950.131836, 236.843704, -2377.051025
10963.527344, 236.844345, -2348.203857
11024.135742, 236.844696, -2217.691406
11044.985352, 236.844208, -2175.127441
11070.639648, 236.844131, -2121.401855
11132.580078, 236.844070, -1986.020264
11164.286133, 236.843979, -1916.719238
11195.089844, 236.142288, -1849.371826
11219.880859, 235.708298, -1793.680176
11243.653320, 233.878693, -1733.204834
11266.593750, 230.985107, -1666.246704
11289.068359, 226.211441, -1592.712646
11312.087891, 219.590897, -1505.088379
11326.500977, 216.167328, -1453.712646
11346.416016, 213.464142, -1395.598877
11378.570313, 211.231003, -1312.920166
11414.137695, 209.954590, -1233.141602
11469.986328, 209.715652, -1116.378662
11480.794922, 210.198700, -1078.821289
11503.995117, 210.462967, -1009.522095
