.2, true
2161.311768, 629.282959, -6438.762207
2162.600098, 629.377808, -6448.201172
2162.527344, 629.503601, -6469.474609
2157.310791, 627.849792, -6510.227051
2147.004883, 618.302795, -6566.582520
2147.418701, 608.409119, -6620.610352
2156.345947, 601.065918, -6662.132813
2185.868896, 584.649231, -6746.500000
2208.077393, 581.982178, -6804.773438
2290.761230, 581.983154, -7009.119141
2339.971436, 581.983154, -7129.949219
2376.009766, 581.982849, -7215.699219
2402.491699, 581.982971, -7279.672363
2430.627930, 581.982971, -7347.642578
2455.278320, 581.982971, -7407.191895
2480.420410, 581.982971, -7467.928223
2500.911865, 581.982971, -7517.430176
2523.342773, 581.983154, -7571.617188
2543.464844, 580.981018, -7619.235352
2566.637939, 581.884705, -7664.187988
2601.536621, 584.547729, -7711.424316
2631.317871, 587.025696, -7743.403320
2664.725586, 591.052917, -7768.262695
2697.343262, 596.239136, -7786.691406
2733.203857, 603.767212, -7803.070313
2767.188721, 611.371155, -7814.743652
2808.999512, 616.621460, -7828.365723
2858.092285, 617.377258, -7840.849121
2916.744141, 620.672363, -7844.307129
2966.122314, 623.974609, -7832.187988
3002.354492, 626.502075, -7817.399902
3040.727295, 629.402893, -7803.641113
3079.587891, 630.880249, -7800.522949
3121.597656, 631.437012, -7804.608887
3164.801025, 631.777954, -7810.711914
3212.665771, 631.487427, -7817.486816
3259.096680, 631.706482, -7824.453125
3303.152832, 637.154846, -7834.672852
3340.526611, 646.957642, -7849.368164
3376.327148, 656.376587, -7866.331055
3468.258057, 663.265137, -7904.737305
3538.712158, 679.635254, -7938.829590
3636.857178, 705.461609, -7964.552734
3692.178955, 717.122009, -7943.279297
3749.423584, 728.269226, -7914.309570
3796.129639, 738.210449, -7880.152832
3834.315186, 747.787109, -7834.169434
3867.939697, 757.274231, -7781.467285
3901.569824, 771.529602, -7694.653809
3912.570313, 781.541626, -7625.765137
3926.037598, 793.123596, -7542.080566
3947.010254, 807.526123, -7421.442871
3973.870850, 813.515747, -7317.300293
3984.683350, 813.454102, -7268.843262
3985.088623, 813.138062, -7198.194336
3976.520996, 812.692017, -7147.775879
3962.733643, 813.326355, -7088.522949
3945.695557, 814.766968, -7021.761719
3933.270020, 817.091919, -6962.280762
3929.167725, 821.478577, -6903.298828
3935.255371, 826.743225, -6853.156738
3950.557861, 833.299500, -6800.521484
3967.488525, 839.985596, -6750.472168
3980.230469, 846.135437, -6704.597656
3989.880859, 852.066162, -6659.843750
3996.297363, 858.225769, -6611.898926
3996.773193, 863.659851, -6567.730469
3991.162598, 869.024658, -6524.328613
3979.426758, 874.391602, -6481.272949
3965.347900, 878.741882, -6446.414551
3950.970459, 882.474426, -6415.970703
3928.677734, 887.924255, -6367.962402
3912.005859, 892.360718, -6320.058594
3907.289307, 894.462830, -6288.537109
3909.137695, 895.769653, -6250.253418
3925.972900, 894.699524, -6206.397461
3964.269043, 890.149292, -6153.864258
3991.779053, 886.680298, -6124.855469
4032.034912, 881.829895, -6084.898438
4085.531738, 877.465454, -6030.662109
4121.565918, 878.261475, -5988.267090
4153.929199, 881.983398, -5949.572266
4184.987793, 887.152222, -5914.741211
4230.736328, 893.930115, -5876.141602
4270.419922, 896.813721, -5856.799316
4305.147461, 897.900024, -5852.816895
4345.240723, 898.605408, -5853.922852
4394.057129, 899.539307, -5852.133789
4447.121582, 902.213379, -5835.445313
4481.462891, 905.627441, -5805.263672
4519.787109, 910.962646, -5752.878418
4563.042969, 916.107300, -5705.389648
4608.601563, 920.299072, -5672.015625
4646.324219, 923.649780, -5650.469238
4685.533203, 926.439758, -5632.434570
4722.531738, 927.796082, -5620.675781
4761.817383, 927.118042, -5617.181152
4807.376465, 923.183716, -5617.614258
4861.414551, 915.996155, -5625.980957
4904.709961, 909.337891, -5637.021973
4951.589355, 902.632751, -5643.481934
4998.753418, 895.265137, -5643.207031
5042.779785, 888.544739, -5638.104980
5100.796387, 879.814209, -5618.654785
5177.903320, 874.642761, -5560.991699
5218.015625, 874.813171, -5528.373535
5253.649414, 874.710327, -5491.893555
5322.824707, 876.466553, -5424.454102
5342.807617, 877.208252, -5404.412598
5362.526367, 878.122131, -5380.243164
5378.737793, 879.278198, -5354.558594
5401.542969, 880.318176, -5342.856445
5436.368164, 880.828369, -5350.833008
5509.562012, 880.922974, -5351.967285
5574.754883, 882.547546, -5345.431641
5606.327148, 883.066467, -5342.137207
5641.764648, 884.685730, -5339.009766
5674.491211, 888.977844, -5341.392578
5730.499512, 895.122742, -5379.092285
5766.173828, 911.288208, -5439.636719
5785.763184, 918.469482, -5492.906250
5797.742188, 922.488281, -5523.403809
5809.947754, 927.628174, -5551.219238
5824.602051, 934.543640, -5580.975586
5843.788574, 942.450317, -5614.372559
5867.828125, 948.118896, -5650.031250
5886.751953, 950.163147, -5671.510254
5916.527832, 953.117981, -5688.288086
5941.151367, 955.039551, -5689.035645
5974.034180, 957.454834, -5682.619141
6011.711426, 961.331787, -5669.111328
6044.104980, 965.847046, -5652.723145
6076.411133, 970.572205, -5633.588379
6125.578125, 977.128723, -5609.800293
6174.813477, 986.570984, -5607.510254
6219.404785, 996.615601, -5610.434082
