.2, true
-12435.061523, 609.582397, 3784.024658
-12418.824219, 609.531067, 3791.695313
-12387.610352, 609.580200, 3817.812256
-12355.786133, 609.581848, 3847.065674
-12314.088867, 609.372681, 3907.811035
-12238.848633, 607.928894, 3969.746338
-12180.962891, 608.129822, 4031.027588
-12124.627930, 609.474548, 4089.650146
-12088.222656, 608.159119, 4136.919434
-12047.264648, 610.474670, 4190.959473
-12035.874023, 610.867249, 4255.032227
-12055.166992, 610.873657, 4318.043457
-12145.886719, 610.874573, 4488.404297
-12161.026367, 610.808533, 4566.593262
-12111.168945, 609.837036, 4665.083008
-12097.985352, 611.027893, 4702.066406
-12104.305664, 611.033569, 4730.093262
-12141.419922, 611.035583, 4799.888672
-12159.361328, 611.031555, 4839.127930
-12153.388672, 611.385925, 4882.137695
-12118.929688, 611.153931, 4924.433594
-12064.031250, 611.156738, 4961.318359
-11952.257813, 611.156250, 5014.778809
-11879.936523, 611.153137, 5029.123047
-11713.607422, 611.256775, 5004.232422
-11724.375000, 608.597046, 4916.234375
-11748.055664, 607.483154, 4825.067383
-11774.785156, 608.592590, 4779.618652
-11837.500000, 614.381714, 4698.856445
-11871.423828, 609.547302, 4651.160156
-11867.746094, 609.975891, 4625.889160
-11840.244141, 610.471619, 4580.768555
-11776.896484, 611.465698, 4468.872070
-11730.321289, 611.040833, 4358.414551
-11664.542969, 610.725342, 4194.274902
-11586.988281, 609.194824, 3851.686768
-11548.406250, 608.828308, 3737.275146
-11486.448242, 608.745300, 3726.604004
-11377.540039, 609.192200, 3711.956787
-11334.147461, 608.596558, 3697.930176
-11218.203125, 606.813843, 3627.714111
-11182.840820, 606.656311, 3591.014648
-11133.001953, 605.349243, 3531.577148
-11087.767578, 602.897156, 3489.579346
-11001.713867, 598.059570, 3436.186523
-10990.174805, 597.385498, 3406.999023
-10994.457031, 597.806396, 3384.859863
-10993.805664, 598.295105, 3360.711426
-10985.506836, 599.801636, 3350.707764
-10962.191406, 604.118469, 3346.232422
-10942.733398, 605.987976, 3349.590332
