.2, true
-9371.179688, 248.907959, 7505.022461
-9480.180664, 248.906708, 7430.340332
-9534.452148, 248.988983, 7384.653320
-9573.898438, 251.659454, 7333.410156
-9593.468750, 250.514618, 7281.174316
-9622.273438, 249.876694, 7242.164551
-9610.965820, 249.912689, 7210.044434
-9553.761719, 249.910858, 7112.425781
-9514.336914, 249.910004, 7036.634277
-9465.976563, 247.971634, 6966.044922
-9429.039063, 247.270340, 6884.881836
-9400.721680, 250.481659, 6782.772461
-9377.309570, 253.015991, 6715.955566
-9332.200195, 248.153564, 6641.696289
-9270.231445, 243.280151, 6566.001953
-9206.686523, 244.422165, 6520.684570
-9112.635742, 245.799194, 6482.282227
-8933.382813, 236.546371, 6442.688965
-8854.925781, 232.384216, 6425.400391
-8783.376953, 224.710846, 6396.970215
-8712.802734, 217.069855, 6351.080078
-8563.741211, 219.892685, 6162.114258
-8517.816406, 222.260727, 6109.948730
-8441.726563, 223.798431, 6066.547363
-8327.692383, 221.675873, 6054.952637
-8239.377930, 216.730789, 6049.249512
-8175.329102, 208.244217, 6044.427734
-8147.845215, 208.686447, 6039.103516
-8125.915527, 208.573532, 6020.759766
-8127.467285, 207.012329, 5991.416504
-8142.726074, 207.859177, 5950.965332
-8165.762207, 212.751907, 5923.504883
-8192.827148, 217.366379, 5894.486328
-8214.579102, 217.254166, 5862.921387
-8210.458984, 217.285431, 5849.156738
-8190.799805, 218.114014, 5838.875977
-8137.312500, 222.667816, 5826.561523
-8108.906738, 222.390198, 5817.918457
-7998.459961, 222.557526, 5790.046875
-7899.174316, 222.546570, 5765.309082
-7620.485840, 260.098145, 5710.872070
-7496.531738, 281.938568, 5678.353027
-7308.143555, 311.395966, 5589.243164
-7227.790527, 315.499939, 5548.832031
-7143.558594, 315.942657, 5511.911621
-7093.936035, 315.758423, 5489.513672
-7065.031738, 315.436249, 5471.556641
-7060.174316, 315.405914, 5459.322754
-7069.817383, 315.356628, 5428.147461
-7092.452637, 312.549103, 5352.782227
-7110.870605, 307.721283, 5299.920898
-7143.545898, 304.313477, 5263.256836
-7208.673340, 285.458527, 5221.263184
-7266.082520, 279.278351, 5204.308594
-7318.509277, 277.071716, 5207.324219
-7362.630371, 274.400848, 5233.311035
-7407.054688, 271.257294, 5260.054688
-7459.296387, 266.752808, 5261.388672
-7502.478027, 260.473511, 5223.955078
-7527.102539, 252.529755, 5157.719727
-7529.881836, 244.320999, 5070.071777
-7555.949219, 238.182877, 5000.916016
-7579.085938, 238.010162, 4993.287109
-7614.955078, 236.438324, 4995.815918
-7694.008301, 222.117874, 5003.481934
-7732.201660, 221.616013, 4999.883789
-7753.197754, 222.408295, 5001.881836
-7765.799316, 222.568893, 5008.187988
-7776.232422, 222.382858, 5014.635254
-7783.559082, 222.230148, 5023.185547
-7789.926270, 222.291489, 5040.601563
-7791.858887, 222.184021, 5060.282227
-7780.937012, 221.167770, 5096.764648
-7771.904297, 216.985748, 5156.883789
-7772.669434, 211.639297, 5201.771484
-7775.074219, 207.500275, 5252.294922
-7783.585449, 207.448151, 5289.752930
-7796.456543, 207.443115, 5323.468750
-7811.574707, 207.445084, 5365.105957
