.2, true
4328.691406, 209.045807, -10493.808594
4324.222168, 209.091843, -10485.968750
4314.907227, 209.125992, -10470.181641
4288.810547, 209.622772, -10445.549805
4277.589844, 209.793488, -10439.728516
4251.078613, 209.761078, -10435.053711
4246.392090, 209.710648, -10442.298828
4243.488281, 209.386963, -10461.826172
4238.922852, 209.648743, -10483.791016
4235.356934, 210.678207, -10506.845703
4230.878418, 212.196548, -10532.676758
4217.245117, 216.765625, -10592.803711
4206.533203, 219.804474, -10625.710938
4191.226074, 223.459503, -10660.253906
4174.691895, 227.006851, -10688.232422
4152.118164, 231.538437, -10717.374023
4128.996094, 235.963135, -10741.574219
4101.912598, 240.834045, -10764.843750
4071.910400, 245.584534, -10782.717773
4038.647217, 250.280945, -10795.457031
4002.723633, 254.552719, -10803.173828
3929.611328, 259.929596, -10801.309570
3865.681641, 264.436035, -10778.752930
3782.795654, 281.082947, -10618.346680
3783.955566, 281.270325, -10601.345703
3794.861084, 281.270569, -10590.169922
3817.546387, 280.491913, -10579.318359
3844.377441, 277.300690, -10556.788086
3869.506348, 274.689301, -10527.307617
3895.424316, 274.961029, -10502.946289
3936.433105, 274.854004, -10478.287109
3974.800049, 274.821747, -10465.312500
4026.153564, 274.508453, -10451.939453
4070.981445, 275.969391, -10437.368164
4345.431152, 282.703613, -10309.198242
4424.005859, 282.705505, -10270.250000
4685.470215, 282.691132, -10141.310547
4730.512207, 282.115051, -10114.748047
4785.464844, 283.044373, -10080.963867
4844.079102, 283.370483, -10046.132813
4902.357910, 283.747620, -10014.916016
4962.972656, 284.080231, -9984.096680
5006.798340, 284.153137, -9963.091797
5049.228027, 283.936798, -9943.959961
5108.401367, 283.065704, -9924.679688
5163.457520, 280.819336, -9915.576172
5231.211426, 276.493958, -9910.865234
5309.342285, 270.747253, -9913.481445
5387.123535, 266.489716, -9923.658203
5448.797852, 266.734467, -9932.888672
5502.308105, 266.829529, -9942.634766
5559.417480, 266.795013, -9954.541016
5619.304688, 266.803314, -9967.147461
5676.083984, 266.853729, -9979.641602
5742.638672, 266.643585, -9994.971680
5797.441406, 264.207214, -10007.600586
5868.217285, 259.041046, -10023.103516
5932.285645, 253.347488, -10036.378906
6086.461914, 229.462753, -10068.348633
6141.068848, 224.947205, -10079.087891
6191.772949, 221.678894, -10084.895508
6251.866211, 220.268448, -10084.362305
6320.426758, 219.051620, -10081.544922
6377.092773, 218.586426, -10080.450195
6426.042969, 218.590591, -10078.249023
6474.529785, 218.583054, -10077.221680
6519.079102, 218.547836, -10085.066406
6572.076172, 219.910263, -10097.858398
6608.337891, 223.897659, -10116.160156
6636.566895, 225.189804, -10125.438477
6655.937500, 225.104156, -10136.809570
6670.553711, 225.122971, -10159.913086
6678.780762, 224.646072, -10195.053711
6687.439453, 223.931839, -10243.169922
6715.609375, 225.179108, -10294.982422
6766.188477, 222.311447, -10321.086914
6810.900391, 219.752121, -10339.182617
6848.297363, 218.207184, -10367.771484
6879.418945, 218.719666, -10404.788086
6908.881836, 220.319092, -10448.044922
6942.761719, 220.323700, -10497.412109
6970.828613, 222.591736, -10548.666992
6986.064941, 227.322922, -10594.265625
6993.503906, 232.374710, -10638.710938
7000.687500, 234.435410, -10683.354492
7049.404297, 228.701355, -10793.505859
7077.313477, 226.569611, -10841.879883
7102.674805, 226.848404, -10908.758789
7109.022461, 227.271286, -10951.905273
7111.150879, 229.670120, -10995.586914
7113.168945, 230.458618, -11043.478516
7125.517090, 230.633057, -11119.043945
7185.116699, 230.660767, -11354.427734
7237.842285, 230.661728, -11563.905273
7262.887695, 230.661636, -11666.101563
7286.321289, 230.661682, -11760.326172
7340.139160, 230.661713, -11973.601563
7375.596680, 230.661713, -12114.117188
7386.668945, 230.661713, -12157.996094
7399.451660, 230.659195, -12210.381836
7408.395020, 230.151794, -12250.447266
7417.173340, 232.037277, -12289.708008
7425.669922, 234.764801, -12327.382813
7435.026855, 237.315720, -12366.121094
7444.916504, 238.536285, -12404.333008
7455.631348, 236.632675, -12443.650391
7475.934570, 230.896744, -12484.019531
7505.761719, 226.881287, -12510.604492
7580.664063, 219.242218, -12541.428711
7637.503906, 214.617386, -12554.623047
7723.187500, 209.997696, -12572.265625
7792.587402, 208.481094, -12585.675781
7836.086914, 208.408295, -12594.687500
7882.962891, 208.399155, -12604.405273
7933.041504, 208.966003, -12612.390625
7985.041504, 210.391159, -12614.474609
8045.916016, 210.335617, -12609.888672
8111.499023, 207.242996, -12601.662109
8173.817383, 204.518982, -12587.230469
8215.778320, 203.163849, -12574.316406
8295.988281, 201.655151, -12546.265625
8346.324219, 201.188110, -12527.956055
8389.973633, 200.974457, -12509.108398
8433.733398, 201.065353, -12487.435547
8486.514648, 201.467880, -12461.377930
8520.760742, 201.825394, -12454.310547
8557.255859, 202.258987, -12456.266602
8598.864258, 202.569580, -12471.025391
8649.023438, 202.547989, -12512.569336
8677.682617, 202.403366, -12548.843750
8702.734375, 202.237686, -12594.118164
8719.587891, 202.266861, -12641.413086
8730.807617, 203.051331, -12748.641602
8738.184570, 203.749069, -12783.784180
8751.547852, 204.384399, -12814.206055
8781.134766, 205.364319, -12855.671875
8815.900391, 206.013824, -12884.674805
8850.195313, 206.096878, -12900.023438
8898.747070, 206.002548, -12907.575195
8947.355469, 206.069733, -12906.857422
9003.060547, 206.305679, -12895.393555
9051.872070, 207.305130, -12878.195313
9097.675781, 211.226563, -12853.664063
9142.574219, 215.313004, -12819.987305
9174.485352, 218.894775, -12787.659180
9198.318359, 223.148087, -12746.343750
9215.750000, 223.281357, -12709.375000
9226.808594, 223.775879, -12614.742188
9274.831055, 223.860214, -12108.718750
9279.558594, 223.859879, -12058.272461
9284.613281, 223.274857, -12005.145508
9287.332031, 223.546402, -11970.373047
9274.429688, 222.916931, -11926.771484
9249.785156, 222.740128, -11911.695313
9219.961914, 222.057434, -11902.550781
9196.514648, 221.693695, -11906.236328
9181.544922, 221.822586, -11914.357422
9170.715820, 221.885254, -11928.392578
9157.383789, 220.097046, -11959.035156
9148.883789, 217.875900, -11983.996094
9145.487305, 215.875366, -12020.598633
9167.257813, 213.483765, -12067.448242
9194.969727, 211.972549, -12088.756836
9223.166992, 210.092972, -12105.192383
9256.242188, 207.453201, -12106.383789
9299.792969, 205.475784, -12089.877930
9334.844727, 207.086487, -12061.938477
9379.263672, 210.039932, -12005.936523
9400.085938, 210.020569, -11967.481445
9415.456055, 210.162735, -11914.958984
9416.964844, 211.981628, -11856.761719
9417.552734, 211.574493, -11803.128906
9431.244141, 208.660950, -11753.232422
9450.066406, 207.368057, -11705.271484
9465.331055, 207.159775, -11667.115234
9481.911133, 207.075806, -11628.327148
9494.208008, 207.195450, -11597.926758
9505.554688, 207.455399, -11563.843750
9512.043945, 208.160553, -11532.853516
9512.189453, 208.955780, -11484.659180
9521.172852, 209.007202, -11476.423828
9535.811523, 209.007431, -11469.301758
9552.640625, 208.946396, -11462.508789
9576.818359, 208.048645, -11463.187500
9601.502930, 205.591400, -11475.124023
9621.000000, 203.457123, -11488.196289
9644.414063, 202.410034, -11486.179688
