.2, true
-1719.258301, 657.726685, -9359.857422
-1713.288574, 657.725403, -9359.470703
-1704.955933, 657.726807, -9359.311523
-1694.619751, 657.962585, -9359.126953
-1681.309937, 658.648621, -9358.927734
-1675.273193, 658.406677, -9361.441406
-1670.330444, 658.033997, -9366.959961
-1666.607544, 657.740845, -9377.243164
-1664.778809, 657.834961, -9386.051758
-1663.002686, 658.033813, -9398.126953
-1664.419678, 658.036804, -9405.665039
-1669.422607, 658.062683, -9415.129883
-1677.358643, 657.984558, -9423.560547
-1693.009155, 657.962341, -9435.901367
-1709.321533, 659.933289, -9451.492188
-1724.266602, 662.414673, -9465.583008
-1752.657715, 666.007507, -9487.506836
-1762.393188, 667.497559, -9494.203125
-1777.687744, 670.320862, -9501.471680
-1791.726563, 673.202637, -9504.312500
-1814.645142, 677.628723, -9508.091797
-1832.236084, 681.133118, -9510.907227
-1846.124756, 683.920044, -9512.662109
-1862.709229, 687.151550, -9517.366211
-1877.947632, 689.870056, -9525.951172
-1892.496948, 692.345215, -9538.002930
-1906.118896, 694.494690, -9551.010742
-1930.949219, 697.813232, -9574.074219
-1954.139648, 700.055115, -9594.469727
-1973.459717, 701.917847, -9610.165039
-1995.993042, 704.604614, -9623.298828
-2029.154419, 710.386475, -9625.957031
-2049.455811, 714.404968, -9619.647461
-2071.611084, 718.933960, -9610.472656
-2090.969238, 722.825012, -9599.029297
-2110.961914, 724.695007, -9580.376953
-2123.889160, 725.065918, -9565.002930
-2147.247070, 730.164246, -9536.347656
-2164.009766, 735.834656, -9515.068359
-2183.199951, 743.402039, -9490.129883
-2198.981934, 751.345459, -9469.972656
-2211.833252, 757.891907, -9453.875000
-2227.699707, 765.372742, -9430.882813
-2241.437744, 771.610046, -9406.748047
-2258.187744, 778.932434, -9376.357422
-2266.825684, 782.793884, -9360.272461
-2276.044678, 786.739624, -9344.466797
-2293.264160, 793.260498, -9322.039063
-2311.820557, 799.300842, -9308.303711
-2330.512207, 805.061584, -9298.369141
-2355.925537, 812.130005, -9290.417969
-2375.175781, 816.821228, -9288.412109
-2399.672852, 821.741638, -9289.266602
-2430.563721, 825.101318, -9294.616211
-2459.580566, 825.397095, -9304.966797
-2490.934570, 824.163513, -9322.149414
-2513.107178, 823.741577, -9338.109375
-2529.744873, 824.716370, -9352.677734
-2544.893066, 823.385132, -9374.985352
-2556.620605, 818.406555, -9403.644531
-2563.943115, 813.896729, -9426.071289
-2572.111572, 808.241272, -9452.122070
-2585.578857, 797.985779, -9495.284180
-2594.545898, 793.284302, -9511.586914
-2609.159180, 787.745422, -9526.576172
-2626.356445, 784.008118, -9532.821289
-2665.035400, 778.390747, -9531.723633
-2721.778076, 770.947388, -9515.233398
-2757.839111, 765.021606, -9499.900391
-2789.998291, 759.567566, -9481.364258
-2820.159668, 754.206665, -9461.993164
-2845.675537, 749.337463, -9446.189453
-2872.776367, 743.254517, -9430.584961
-2907.521729, 733.579285, -9412.197266
-2934.776123, 725.285400, -9400.237305
-2977.876221, 714.242737, -9390.788086
-3014.164795, 707.165649, -9389.834961
-3036.044678, 704.157776, -9390.736328
-3074.373047, 701.544250, -9391.770508
-3109.509277, 696.872559, -9388.625000
-3135.599854, 690.030701, -9380.586914
-3210.396484, 665.170471, -9302.862305
-3222.459229, 659.663757, -9278.847656
-3235.376221, 652.778320, -9254.018555
-3248.875977, 646.031494, -9230.789063
-3266.745117, 638.268738, -9200.083008
-3281.042969, 634.917480, -9176.724609
-3306.072266, 632.902893, -9141.328125
-3314.031250, 633.101929, -9132.683594
-3327.999512, 631.598572, -9119.363281
-3348.334961, 627.293152, -9103.737305
-3368.507080, 622.630432, -9092.210938
-3388.989258, 620.340942, -9082.828125
-3412.612793, 620.424072, -9075.357422
-3451.311523, 620.835876, -9076.958008
-3471.787598, 620.886475, -9083.461914
-3498.075195, 620.968262, -9091.903320
-3523.712402, 620.982788, -9099.784180
-3540.745117, 620.818909, -9104.654297
-3560.083252, 620.513916, -9110.450195
-3582.706055, 620.060364, -9117.548828
-3608.368652, 619.563904, -9124.404297
-3631.481934, 619.210938, -9129.166016
-3665.019531, 619.271790, -9130.732422
-3712.795654, 620.294983, -9113.515625
-3736.942139, 620.353210, -9104.425781
-3775.211670, 616.777161, -9093.072266
-3805.158447, 608.334778, -9084.451172
-3841.211914, 600.345947, -9071.680664
-3863.075439, 596.068420, -9062.664063
-3899.755615, 589.365784, -9049.957031
-3932.408691, 583.957886, -9042.322266
-3963.015381, 579.034119, -9036.485352
-4003.963867, 572.615906, -9026.746094
-4029.170898, 568.594666, -9012.642578
-4037.627197, 569.260437, -8974.560547
-4021.316162, 568.759033, -8947.434570
-4003.820801, 567.362122, -8934.681641
-3967.384521, 564.684387, -8917.756836
-3960.413574, 564.197876, -8918.396484
-3958.536133, 564.158203, -8925.725586
-3965.499023, 564.985840, -8931.435547
-3973.350342, 565.670898, -8934.293945
-3982.520996, 566.274536, -8936.708008
-3995.896240, 567.092712, -8940.015625
-4007.272217, 567.938782, -8943.915039
-4028.406250, 568.977722, -8950.088867
-4041.620850, 569.413879, -8948.836914
-4056.829102, 572.504761, -8945.205078
-4077.339111, 576.359680, -8942.979492
-4094.972412, 579.109619, -8942.950195
-4115.510254, 581.242920, -8942.994141
-4135.897461, 583.047607, -8942.534180
-4156.200195, 585.672607, -8937.583984
-4175.376465, 588.548706, -8926.256836
-4193.418457, 591.220398, -8913.411133
-4214.201172, 593.841919, -8898.957031
-4239.932617, 596.817444, -8881.777344
-4262.534668, 599.739563, -8865.000000
-4277.322754, 601.973389, -8853.544922
-4295.543945, 604.915100, -8839.967773
-4316.246582, 607.994324, -8826.106445
-4336.167969, 610.223816, -8815.115234
-4354.622559, 611.582703, -8806.976563
-4373.779785, 612.504639, -8799.369141
-4393.270508, 613.181763, -8792.030273
-4414.007324, 613.942383, -8785.454102
-4436.409668, 615.098145, -8779.763672
-4459.055664, 616.669495, -8775.121094
-4476.242188, 617.984985, -8772.515625
-4494.417969, 619.312378, -8770.903320
-4522.219238, 620.854126, -8772.599609
-4550.154785, 620.925293, -8783.870117
-4567.360352, 620.894165, -8794.272461
-4588.745117, 620.818481, -8807.758789
-4612.330078, 620.795349, -8822.167969
-4631.386230, 620.755249, -8832.615234
-4655.524902, 620.682800, -8843.194336
-4695.083008, 620.518066, -8851.067383
-4720.983887, 620.410889, -8851.048828
-4769.029297, 620.296814, -8845.907227
-4797.352539, 620.521606, -8841.902344
-4819.585938, 620.741821, -8839.371094
-4847.769043, 620.959534, -8838.758789
-4875.322266, 621.011047, -8842.041016
-4900.951172, 621.007446, -8847.465820
-4931.524414, 621.019775, -8855.475586
-4959.815918, 621.027344, -8865.734375
-5027.767578, 620.985474, -8903.820313
-5044.886719, 620.979919, -8918.734375
-5065.620117, 620.954468, -8936.862305
-5096.077148, 620.972168, -8957.708008
-5131.662109, 621.024841, -8962.664063
-5166.105469, 621.073486, -8956.335938
-5181.883789, 620.980652, -8937.540039
-5193.511719, 620.543091, -8875.295898
-5188.016113, 620.532288, -8856.463867
-5180.465332, 620.600891, -8831.183594
-5175.216309, 620.660950, -8814.606445
-5170.694336, 620.711304, -8797.957031
