.2, true
-10770.233398, 239.743393, -621.572632
-10756.747070, 239.743256, -616.302368
-10734.452148, 240.022766, -607.866028
-10703.183594, 240.022461, -595.929260
-10666.303711, 240.022141, -582.302429
-10629.449219, 239.802475, -568.223267
-10578.957031, 239.856445, -548.053650
-10544.111328, 239.503677, -536.676392
-10502.406250, 235.039368, -525.417297
-10462.596680, 229.026672, -518.683044
-10419.934570, 223.882690, -516.606628
-10352.321289, 225.192780, -536.496521
-10300.625000, 235.566910, -580.734985
-10266.293945, 244.146957, -611.635132
-10229.221680, 250.874847, -635.873657
-10182.937500, 256.181000, -658.360046
-10135.787109, 260.925995, -674.972778
-10098.230469, 264.686829, -684.619751
-10057.980469, 269.293060, -698.211060
-10035.047852, 275.020172, -714.820984
-10007.833984, 281.764252, -741.282410
-9971.636719, 283.477203, -772.284180
-9933.709961, 282.568542, -796.753357
-9886.895508, 282.333038, -814.876831
-9801.982422, 283.223022, -831.980408
-9722.041016, 283.224335, -844.990967
-9652.709961, 283.221069, -859.157166
-9602.655273, 283.224335, -868.597595
-9544.083008, 282.882599, -879.192261
-9485.841797, 280.592163, -886.862793
-9435.330078, 276.840057, -888.051453
-9393.549805, 272.211884, -883.030518
-9340.862305, 267.711761, -868.035400
-9296.034180, 265.198090, -854.020630
-9257.212891, 264.179901, -853.516541
-9223.136719, 263.816650, -860.750305
-9189.612305, 263.616394, -874.002014
-9142.269531, 263.435150, -913.166992
-9102.411133, 263.401581, -953.231934
-9059.651367, 263.402039, -978.757813
-9022.575195, 263.412781, -999.485474
-8960.335938, 263.402161, -1063.552002
-8922.326172, 263.437531, -1111.286255
-8903.282227, 263.437531, -1144.505615
-8888.886719, 263.423157, -1184.384766
-8882.636719, 263.423126, -1223.924927
-8884.595703, 263.356567, -1251.449707
-8891.958984, 263.160583, -1277.749146
-8907.895508, 262.797150, -1314.790771
-8922.434570, 262.308960, -1356.487793
-8925.511719, 261.930237, -1400.984375
-8903.447266, 261.769958, -1462.222900
-8837.588867, 263.829132, -1506.356323
-8800.063477, 265.340179, -1500.325684
-8741.766602, 269.489716, -1465.233643
-8708.598633, 273.501770, -1419.074097
-8657.690430, 287.796265, -1325.022461
-8637.239258, 298.750824, -1269.415771
-8632.810547, 301.747498, -1202.687622
-8617.133789, 301.502991, -1129.513184
-8599.366211, 301.059906, -1096.177490
-8560.721680, 299.758423, -1068.536743
-8493.811523, 297.268311, -1044.207642
-8441.917969, 295.281677, -1040.308105
-8395.075195, 291.466888, -1050.611084
-8344.040039, 286.144684, -1082.320313
-8276.833984, 279.888885, -1134.183716
-8234.134766, 277.249359, -1148.045776
-8169.594238, 271.423126, -1150.336426
-8120.650879, 267.776978, -1153.539795
-8067.767578, 265.190247, -1155.067505
-7993.048340, 261.651642, -1132.736694
-7948.068848, 257.651520, -1099.795532
-7903.499023, 253.071732, -1057.940063
-7863.572754, 252.477936, -1021.622620
-7818.468262, 251.876251, -982.406494
-7789.522949, 251.884323, -957.570801
-7763.648438, 251.766617, -931.038391
-7734.847656, 251.956360, -867.068237
-7738.305176, 251.920822, -804.918457
-7754.232422, 252.073776, -759.071655
-7775.897949, 252.074631, -713.791870
-7799.749512, 250.718903, -678.476074
-7822.670898, 248.720566, -661.145386
-7850.300781, 245.589111, -648.627563
-7893.119141, 240.729691, -644.641724
-7922.051758, 238.060638, -655.574524
-7976.409180, 236.448624, -690.966675
-8012.793945, 236.654968, -725.057983
-8073.388184, 236.655823, -780.721680
-8095.959473, 236.378647, -800.920410
-8116.913574, 236.381485, -813.923218
-8138.926270, 236.381607, -810.639038
