.2, true
7784.812012, 413.332306, 14754.561523
7784.609863, 413.334778, 14749.427734
7785.434082, 413.332672, 14723.916992
7784.052246, 412.985291, 14699.968750
7774.381836, 411.711395, 14652.187500
7762.957031, 406.195557, 14607.671875
7749.772949, 402.960327, 14565.900391
7727.777344, 400.906219, 14530.176758
7699.603027, 400.826569, 14504.026367
7635.654785, 400.271667, 14446.992188
7585.531250, 400.302551, 14400.565430
7555.641113, 400.305664, 14361.838867
7536.296387, 400.299866, 14322.631836
7528.475586, 400.308167, 14284.279297
7537.722168, 400.575897, 14169.516602
7548.063477, 400.130798, 14127.576172
7556.790039, 398.014374, 14068.310547
7559.630859, 396.229218, 14032.874023
7565.344727, 392.270416, 13975.344727
7567.553223, 385.778900, 13916.581055
7568.861816, 382.068024, 13872.981445
7571.425293, 378.694946, 13826.605469
7574.811523, 376.067688, 13780.043945
7575.892090, 375.351929, 13734.917969
7575.800781, 375.025848, 13693.810547
7576.009766, 376.072784, 13649.049805
7578.732422, 375.230164, 13610.157227
7579.741699, 375.359222, 13565.671875
7580.214844, 375.363037, 13550.389648
7585.250000, 375.362854, 13546.320313
7595.220215, 375.336823, 13545.125977
7617.625977, 375.216278, 13551.390625
7640.634766, 375.091766, 13556.201172
7676.997070, 376.218536, 13561.053711
7719.676758, 383.745361, 13561.100586
7770.403320, 393.369720, 13555.769531
7854.833984, 399.625488, 13545.348633
8010.303223, 396.743439, 13528.885742
8125.429199, 398.726074, 13524.801758
8254.164063, 399.130493, 13499.981445
8313.505859, 399.089905, 13480.257813
8392.042969, 399.126434, 13448.305664
8482.716797, 400.173798, 13424.260742
8538.134766, 399.700623, 13418.573242
8589.666016, 399.687286, 13421.111328
8697.307617, 399.699615, 13435.002930
8751.628906, 399.697693, 13442.506836
8791.921875, 399.699005, 13447.542969
8836.101563, 399.698273, 13452.300781
8877.283203, 399.577698, 13456.705078
8918.055664, 399.789825, 13461.847656
8958.325195, 400.363770, 13466.266602
8999.783203, 400.728180, 13469.460938
9064.139648, 400.804871, 13473.958008
9124.216797, 400.730530, 13476.026367
9192.086914, 400.471527, 13472.486328
9237.519531, 400.333374, 13468.978516
9302.204102, 400.435852, 13470.681641
9360.136719, 400.775818, 13474.384766
9433.472656, 404.070496, 13482.053711
9482.328125, 407.752899, 13486.397461
9554.267578, 415.908356, 13489.778320
9597.383789, 422.862518, 13500.525391
9648.610352, 434.429932, 13526.095703
9688.229492, 440.773254, 13543.086914
9744.055664, 447.139862, 13568.787109
9791.390625, 451.656494, 13585.553711
9824.910156, 454.608795, 13593.160156
9862.059570, 457.721985, 13592.565430
9888.043945, 460.501770, 13581.140625
9922.583984, 463.773376, 13558.723633
9964.756836, 463.335236, 13528.832031
10003.622070, 458.610870, 13507.515625
10103.727539, 439.520782, 13462.381836
10154.835938, 428.800110, 13432.553711
10186.798828, 422.613983, 13407.490234
10218.706055, 416.154053, 13367.177734
10241.140625, 408.764252, 13309.595703
10256.229492, 403.560425, 13262.830078
10257.048828, 398.562805, 13217.019531
10243.144531, 392.198029, 13166.738281
10214.809570, 386.012085, 13121.484375
10174.917969, 380.242828, 13085.032227
10134.159180, 375.047577, 13051.730469
10095.722656, 370.238281, 13013.992188
10054.409180, 365.527679, 12965.499023
9996.359375, 361.354034, 12881.100586
9977.845703, 362.159698, 12833.773438
9973.745117, 365.615570, 12785.800781
9975.568359, 373.828125, 12704.283203
9978.260742, 378.050537, 12642.541016
9977.058594, 377.325073, 12582.946289
9977.762695, 373.242859, 12521.766602
9973.590820, 370.162781, 12468.341797
9957.628906, 372.613770, 12422.335938
9928.766602, 376.623138, 12387.297852
9906.493164, 375.950439, 12368.545898
9857.088867, 370.455017, 12334.615234
9819.761719, 365.846588, 12314.120117
9775.580078, 361.620087, 12295.616211
9731.999023, 359.434784, 12282.762695
9687.728516, 358.121887, 12276.582031
9622.394531, 355.526245, 12281.490234
9577.091797, 352.257874, 12291.543945
9523.752930, 347.000092, 12325.903320
9481.960938, 342.401123, 12356.784180
9449.686523, 338.062805, 12388.167969
9423.975586, 333.139465, 12420.909180
9401.274414, 325.880981, 12461.088867
9325.159180, 294.335602, 12654.289063
9297.458008, 286.999023, 12709.119141
9261.203125, 286.251740, 12757.078125
9218.151367, 285.715149, 12791.023438
9155.403320, 279.226288, 12825.010742
9104.689453, 276.284241, 12855.964844
9049.979492, 266.165955, 12891.859375
8918.559570, 235.075928, 12921.049805
8873.460938, 225.190308, 12936.444336
8799.988281, 221.288666, 12962.631836
8754.082031, 224.229599, 12979.681641
8696.498047, 231.775620, 13000.358398
8625.585938, 233.974380, 13022.608398
8557.615234, 227.769608, 13043.620117
8491.092773, 222.809479, 13066.664063
8422.661133, 223.436020, 13095.582031
8354.706055, 228.403549, 13121.720703
8264.791992, 231.949692, 13152.203125
8198.579102, 233.312012, 13164.454102
8142.218262, 233.338440, 13166.690430
8086.222656, 232.505798, 13161.842773
8018.764648, 231.012329, 13150.778320
7942.557129, 229.089493, 13137.271484
7892.294434, 227.895416, 13130.780273
7841.780273, 226.805893, 13130.709961
7788.162598, 225.508438, 13136.428711
7731.611328, 224.314529, 13145.076172
7674.839355, 224.592514, 13157.522461
7627.054199, 226.699265, 13170.451172
7588.233887, 229.592300, 13184.869141
7539.934082, 233.816742, 13204.618164
7479.625000, 239.031296, 13230.095703
7435.374023, 243.459778, 13253.081055
7357.590820, 249.149780, 13291.416992
7223.594727, 243.617386, 13310.474609
7133.167969, 238.794632, 13312.130859
7069.544922, 235.636337, 13313.415039
6985.368164, 234.479126, 13314.552734
6942.994141, 234.680115, 13310.539063
6879.301270, 234.497314, 13292.456055
6828.991699, 236.477814, 13268.512695
6752.997070, 241.103012, 13227.859375
6690.227051, 246.811737, 13197.917969
6641.916016, 252.658051, 13176.771484
6565.951172, 260.029053, 13148.523438
6453.535645, 264.336395, 13118.184570
6385.886230, 264.255768, 13102.158203
6292.565430, 257.506134, 13085.418945
6241.613281, 254.537613, 13075.350586
6178.923340, 251.130569, 13061.812500
6114.449707, 250.506378, 13045.909180
6092.953125, 250.933365, 13052.075195
6063.408691, 251.977448, 13075.077148
6015.088867, 255.299576, 13123.168945
5965.833008, 260.141663, 13160.416992
5914.592773, 265.300598, 13193.758789
5855.923828, 264.705902, 13226.855469
5801.087402, 257.305542, 13259.664063
5760.067871, 253.985016, 13286.527344
5739.163086, 251.966110, 13318.738281
5727.775391, 250.324448, 13349.519531
5730.792969, 248.129471, 13381.313477
5742.474121, 245.902527, 13403.461914
5769.826660, 242.371109, 13425.140625
5820.514648, 237.474533, 13433.976563
5889.188477, 229.738602, 13441.557617
5945.792969, 226.938324, 13456.177734
5989.104492, 226.094101, 13476.125977
6034.361816, 225.488876, 13500.873047
6071.467285, 225.369064, 13524.846680
6119.182129, 225.344955, 13565.423828
6149.751953, 224.826416, 13613.189453
6154.061523, 224.436752, 13653.528320
6145.346191, 224.517776, 13706.208984
6125.770020, 224.791428, 13755.149414
6117.040527, 225.062866, 13800.452148
6117.179199, 224.436020, 13837.598633
6117.235840, 223.393967, 13867.731445
6108.642578, 223.040283, 13894.648438
6093.926270, 222.966003, 13910.654297
6073.231445, 223.097763, 13919.310547
6003.299316, 215.214218, 13924.285156
5937.405273, 207.273773, 13925.887695
5877.919922, 204.861450, 13926.545898
5825.964844, 204.935303, 13924.569336
5762.718262, 202.572556, 13919.439453
5718.509277, 203.375626, 13916.535156
5666.041016, 204.603928, 13915.526367
5618.388184, 204.452576, 13918.375977
5570.898926, 204.456650, 13921.943359
5522.686523, 204.458542, 13925.304688
5466.208496, 204.459244, 13929.052734
5418.860840, 204.419937, 13933.340820
5383.252930, 204.421906, 13936.824219
5342.000000, 204.455582, 13937.037109
5288.516602, 204.455978, 13941.946289
5264.012207, 204.681046, 13946.943359
5236.121094, 204.648865, 13957.212891
5201.142090, 204.452469, 13949.259766
5183.376953, 204.460907, 13940.666016
