.2, true
903.601685, 287.445831, 11725.556641
919.479614, 287.444885, 11721.150391
945.007935, 287.446411, 11711.968750
972.731140, 290.158295, 11700.376953
998.015503, 295.431976, 11687.362305
1024.229736, 300.785492, 11673.870117
1053.850098, 305.894714, 11663.693359
1086.088257, 310.243256, 11657.920898
1121.018311, 313.150787, 11655.115234
1151.740112, 315.254944, 11649.800781
1177.598633, 316.385223, 11638.917969
1191.855103, 316.347809, 11615.235352
1209.957031, 316.362915, 11581.832031
1233.100586, 318.105042, 11552.555664
1258.855713, 324.052368, 11551.869141
1283.976074, 332.715973, 11566.105469
1307.326782, 340.236237, 11580.298828
1323.145996, 344.581360, 11586.356445
1343.791870, 348.675262, 11584.367188
1369.198364, 349.662720, 11569.113281
1404.770508, 347.443695, 11538.272461
1435.894531, 344.025909, 11508.255859
1464.593018, 340.867218, 11489.833984
1514.131226, 335.104187, 11504.100586
1527.004028, 333.077484, 11511.400391
1542.811523, 330.155060, 11503.703125
1586.160156, 320.548431, 11452.435547
1633.004272, 315.360046, 11434.427734
1704.265381, 310.546143, 11430.892578
1738.719727, 306.479034, 11421.369141
1772.159424, 301.502350, 11409.402344
1829.458374, 283.232727, 11343.440430
1868.175171, 268.515259, 11284.398438
1920.135254, 262.076691, 11245.757813
1964.827148, 261.075317, 11213.488281
2008.587280, 261.227722, 11189.806641
2075.024902, 259.361694, 11164.495117
2107.492676, 250.068268, 11126.970703
2130.734619, 240.725616, 11086.187500
2160.526855, 234.813065, 11031.445313
2184.770996, 235.611359, 10986.159180
2211.397217, 237.235870, 10931.150391
2229.626221, 237.506836, 10879.921875
2235.301025, 237.535690, 10870.859375
2241.134766, 236.645889, 10869.158203
2249.998291, 236.249268, 10872.086914
2272.443359, 236.105133, 10887.044922
2333.173584, 235.345139, 10907.846680
2473.801758, 233.643906, 10916.204102
2563.265381, 234.880463, 10924.889648
2629.276611, 235.855621, 10932.819336
2677.365234, 236.557556, 10934.065430
2717.833252, 238.000290, 10928.545898
2756.643799, 240.348053, 10914.094727
2781.705078, 243.472916, 10890.282227
2802.356934, 245.711319, 10858.517578
2818.002686, 245.881424, 10814.166016
2823.699707, 245.550018, 10783.950195
2817.647949, 245.643494, 10763.667969
2784.463867, 246.426422, 10725.481445
2756.516602, 249.080948, 10694.787109
2735.870361, 256.077728, 10657.245117
2728.314209, 261.808319, 10614.315430
2732.010498, 264.976837, 10568.564453
2740.750000, 267.253754, 10521.482422
2757.178467, 269.821533, 10475.521484
2791.087891, 270.969879, 10406.397461
2813.451172, 270.970917, 10362.739258
2841.685791, 270.969025, 10306.918945
2887.199707, 270.970428, 10215.937500
2920.303955, 270.970673, 10152.291992
2949.225098, 270.970612, 10095.375000
2988.492676, 270.970917, 10017.533203
3010.921143, 270.970795, 9973.353516
3036.847412, 270.966736, 9921.715820
3060.267334, 269.525085, 9872.467773
3091.401855, 262.024780, 9807.147461
3108.639160, 261.679962, 9756.599609
3124.535889, 264.281952, 9714.654297
3138.472656, 270.004364, 9676.552734
3154.477783, 273.474304, 9628.157227
3164.791748, 274.653290, 9583.897461
3175.109619, 275.224365, 9516.673828
3185.541016, 277.963898, 9454.826172
3198.547852, 280.217773, 9413.306641
3220.000488, 282.692627, 9375.599609
3247.799561, 284.215668, 9337.191406
3262.413330, 284.130035, 9303.819336
3268.434326, 284.412781, 9255.978516
3268.669189, 286.671112, 9199.405273
3266.118652, 287.738403, 9149.177734
3269.335205, 291.632599, 9097.757813
3283.421143, 296.450134, 9037.191406
3306.252686, 299.608337, 8950.587891
3319.170654, 297.748749, 8899.148438
3334.703369, 294.047089, 8838.563477
3345.603271, 289.859619, 8782.190430
3350.754395, 284.595001, 8728.337891
3345.626221, 275.288818, 8660.796875
3341.105957, 272.077301, 8620.042969
3331.634766, 272.570435, 8561.802734
3336.450928, 272.716278, 8536.451172
3365.146729, 272.819794, 8510.700195
3423.908447, 272.074646, 8472.650391
3484.659180, 270.070587, 8441.697266
3555.120605, 264.747009, 8414.707031
3598.531006, 260.403839, 8405.294922
3643.750732, 254.264267, 8402.928711
3700.005371, 243.829117, 8414.291016
3742.758545, 235.759064, 8437.219727
3784.725098, 230.298233, 8472.529297
3812.342773, 227.411133, 8507.513672
3822.263184, 226.489288, 8540.529297
3818.773438, 226.029037, 8576.175781
3807.784912, 225.466003, 8628.796875
3800.196777, 224.690399, 8677.674805
3800.547852, 222.521896, 8738.460938
3808.027588, 221.203415, 8779.749023
3830.609131, 221.360214, 8827.716797
3863.073730, 222.639603, 8866.242188
3897.854980, 223.443985, 8902.891602
3964.117188, 222.951691, 8977.072266
4016.220703, 227.137741, 9040.938477
4046.254395, 231.014740, 9077.916992
4074.023682, 234.196304, 9105.577148
4102.830566, 237.258942, 9126.916992
4153.971191, 241.626144, 9160.915039
4213.458008, 237.733475, 9202.287109
4251.981934, 233.444305, 9227.255859
4283.336914, 231.638687, 9256.274414
4312.976563, 230.710037, 9302.510742
4328.133789, 228.132675, 9349.519531
4338.608887, 223.888290, 9412.192383
4339.986816, 221.371597, 9464.222656
4335.601074, 220.424103, 9504.190430
4321.968262, 219.594955, 9565.244141
4278.041992, 217.329758, 9700.864258
4242.690430, 220.242523, 9783.819336
4211.004395, 223.811005, 9842.088867
4178.249512, 227.083710, 9890.039063
4136.569336, 228.151932, 9935.792969
4098.747559, 227.090698, 9968.795898
4050.178955, 227.044586, 10001.094727
3945.300537, 226.871643, 10055.308594
3710.997559, 211.417801, 10170.515625
3661.765137, 209.438934, 10192.773438
3632.802979, 209.152618, 10200.399414
3575.069580, 209.759079, 10206.104492
3516.317383, 211.648041, 10203.669922
3480.298584, 214.425888, 10199.027344
3441.310059, 216.875870, 10202.829102
3419.366943, 215.234863, 10212.504883
3362.685791, 207.416351, 10211.030273
3326.156982, 204.504547, 10207.399414
3287.821289, 202.802780, 10205.532227
3256.233398, 202.269409, 10195.548828
3215.435791, 202.271591, 10149.847656
3205.754639, 202.157700, 10111.798828
3186.831787, 202.126129, 10068.712891
3117.785400, 203.060059, 10032.579102
3070.011719, 202.890884, 10025.179688
