.2, true
780.776855, 298.322693, -4073.307861
789.312805, 298.320679, -4065.721191
794.122559, 298.320251, -4062.623535
804.354858, 298.319885, -4060.391357
813.712280, 298.320587, -4063.956543
830.695618, 298.322418, -4077.142578
837.778137, 298.318787, -4071.198486
849.104980, 298.260895, -4054.250244
858.295349, 297.952332, -4046.975586
865.283691, 298.060822, -4040.645264
866.674683, 297.998413, -4030.963623
858.971069, 297.888000, -4020.775391
844.364258, 297.226013, -4005.239746
829.583984, 296.152527, -3986.441650
813.021118, 294.371979, -3964.585938
795.470093, 291.025421, -3940.262451
782.041565, 287.305634, -3919.753174
760.945679, 280.051361, -3882.559082
752.188538, 274.145294, -3851.826172
753.196045, 272.306732, -3843.093262
767.299805, 268.359558, -3827.951172
801.419739, 262.374176, -3815.272217
822.147400, 260.573364, -3816.185547
841.859070, 258.274323, -3823.206299
864.400330, 254.450958, -3832.470215
888.100708, 250.448624, -3841.894043
925.036743, 247.564331, -3856.710205
946.593750, 246.252899, -3867.926270
969.909607, 244.440460, -3884.134277
1016.032715, 242.371277, -3901.578613
1024.639404, 242.485229, -3890.995605
1031.785767, 242.898285, -3872.899170
1045.109375, 243.359146, -3812.025635
1049.871582, 243.361115, -3790.328613
1056.240845, 243.361115, -3760.955078
1063.514893, 243.360535, -3727.927734
1075.384888, 243.357361, -3680.315430
1083.769531, 243.354797, -3650.677979
1091.601929, 243.419312, -3619.666748
1097.292236, 244.233978, -3584.640625
1096.649170, 248.141861, -3537.885742
1090.959717, 250.414795, -3505.156006
1083.021362, 251.466843, -3470.373047
1078.514893, 251.755814, -3440.739258
1082.261597, 252.104462, -3415.416016
1093.946411, 252.196732, -3389.855469
1109.707764, 252.771881, -3365.758301
1119.549194, 253.196701, -3336.683350
1124.667847, 253.145477, -3307.287598
1125.888428, 251.577118, -3274.521484
1120.540039, 248.972992, -3235.517822
1098.514771, 245.399384, -3183.446777
1071.282715, 243.536926, -3149.903809
1047.516968, 242.434570, -3125.067871
1026.440918, 242.449127, -3103.209473
982.395020, 242.583420, -3059.802246
939.872437, 242.553879, -3023.106934
893.976196, 242.357361, -2968.394043
895.601990, 242.361923, -2962.231934
904.869141, 242.075317, -2949.777344
915.720215, 241.820175, -2938.152588
926.801147, 241.400009, -2921.227539
934.481506, 240.760361, -2892.118896
923.492554, 239.839966, -2840.198242
913.432861, 239.685425, -2816.406250
897.530945, 239.800934, -2787.768555
883.654175, 240.223816, -2760.849609
872.628784, 240.849152, -2733.882568
864.039856, 241.768677, -2705.130127
857.905579, 243.867981, -2678.055176
854.309814, 246.730743, -2654.668457
856.461975, 251.943481, -2609.396973
865.297913, 254.175186, -2582.827881
876.945374, 256.473206, -2550.155518
891.585449, 258.436676, -2518.592773
908.289063, 260.093109, -2490.297363
928.235168, 261.572418, -2462.888672
951.289063, 262.564575, -2437.485840
975.683960, 262.112610, -2415.592529
1006.628784, 259.512360, -2397.397217
1040.748413, 255.949493, -2380.282227
1064.420166, 252.525436, -2363.726563
1088.805664, 248.330551, -2342.255859
1112.465210, 243.488312, -2314.084473
1133.239868, 237.913971, -2274.162842
1141.555786, 234.257065, -2243.501465
1144.873291, 230.336411, -2211.847656
1126.685181, 226.387619, -2153.213379
1125.990479, 226.413574, -2143.536133
1131.162109, 226.381027, -2128.037842
1146.125488, 227.711487, -2105.203857
1162.588867, 231.071884, -2071.886230
1176.640625, 237.050552, -2035.182251
1189.300781, 247.272446, -1983.048340
1196.475586, 256.564087, -1936.539185
1203.808594, 264.777435, -1894.328369
1213.358521, 271.257690, -1860.781128
1226.741943, 276.923584, -1832.812012
1241.396606, 281.025024, -1814.656372
1272.015503, 286.250549, -1791.589355
1332.477417, 286.714325, -1776.897827
1367.666016, 286.716064, -1768.304810
1400.580933, 286.715393, -1760.253906
1440.168945, 286.274841, -1749.996460
1464.903809, 285.687744, -1738.344360
1481.115356, 284.614655, -1720.885742
1487.880615, 283.513336, -1695.933350
1477.312012, 282.948853, -1666.228027
1463.042358, 282.782166, -1639.239258
1462.786499, 284.981720, -1595.278809
1487.382568, 288.761261, -1571.060791
1550.395508, 296.114227, -1534.887817
1580.433716, 299.707031, -1522.922607
1625.513428, 305.906830, -1520.172729
1653.341675, 306.967072, -1525.192871
1701.884521, 307.099426, -1535.463501
1747.459351, 307.775970, -1536.301636
1789.149780, 308.832123, -1523.300537
1825.876709, 309.549866, -1501.587402
1862.579712, 311.399963, -1476.419800
1910.058960, 316.581360, -1450.184326
1946.880859, 323.896973, -1435.151855
2003.876587, 339.765991, -1409.940674
2040.953125, 345.922028, -1400.048828
2090.827393, 351.419617, -1394.287720
2128.483887, 355.288788, -1393.118896
2190.766602, 362.955078, -1408.643921
2210.473145, 366.547791, -1426.852539
2230.636963, 372.149017, -1457.729980
2241.537354, 377.579254, -1495.708130
2244.408691, 383.161621, -1535.421265
2242.421143, 390.797211, -1576.026855
2238.265381, 398.646667, -1611.598755
2232.343506, 406.479584, -1643.300171
2226.769531, 415.599243, -1675.940186
2225.251709, 427.189331, -1716.705811
2234.242676, 445.221863, -1788.541748
2244.896973, 453.952637, -1831.464355
2269.229248, 466.422974, -1916.692627
2290.943359, 470.808350, -1951.223877
2323.107910, 480.644958, -1990.211182
2357.942383, 491.604553, -2018.799561
2391.209961, 500.800781, -2038.653198
2418.850098, 508.134613, -2055.243408
2453.099365, 516.625122, -2079.782715
2482.453125, 523.724487, -2105.292480
2503.866455, 528.356384, -2126.842529
2537.899414, 534.400635, -2160.464355
2589.520996, 539.411682, -2180.350098
2624.469971, 541.973999, -2183.436035
2664.826172, 544.896423, -2176.273926
2698.804443, 547.685608, -2160.666992
2727.852295, 549.742126, -2139.429688
2758.989502, 550.194275, -2118.577393
2799.818848, 549.930176, -2102.216797
2839.100342, 549.890198, -2091.147705
2872.072266, 549.926208, -2085.868164
2882.676758, 549.927002, -2091.996826
2890.698975, 549.925598, -2105.864990
2899.264404, 549.923767, -2134.158203
