.2, true
8189.418945, 214.062500, 2252.337402
8185.745117, 214.060883, 2248.454102
8177.464355, 214.061600, 2241.885986
8163.802734, 214.063263, 2237.018066
8146.887207, 214.063690, 2235.886230
8110.893555, 214.151947, 2236.650635
8081.997070, 214.038422, 2242.609619
8042.061035, 216.607727, 2271.017090
8018.558594, 218.402847, 2305.787842
7992.362305, 219.040466, 2344.140625
7931.390625, 214.295303, 2424.019287
7879.534668, 213.493484, 2488.875977
7844.926758, 213.404648, 2524.172363
7794.506348, 212.926453, 2574.363770
7750.060059, 212.821884, 2621.236816
7710.321777, 214.010590, 2674.935059
7686.954590, 215.271484, 2723.061523
7663.531738, 215.080063, 2783.067383
7648.628418, 214.124222, 2835.986816
7640.814453, 213.442566, 2874.573730
7632.282227, 212.343246, 2929.553955
7629.270508, 212.209793, 2974.034912
7623.769531, 212.099792, 3034.926270
7610.011719, 213.513504, 3107.122559
7584.252930, 215.881577, 3182.314453
7569.916016, 216.786743, 3205.267090
7549.638184, 217.820023, 3232.864746
7521.319336, 217.354965, 3256.385742
7491.548828, 214.904694, 3272.793945
7465.136719, 212.066086, 3281.520264
7429.054688, 207.425552, 3283.132324
7378.754883, 202.514114, 3255.612793
7366.644531, 202.122528, 3244.143799
7359.040527, 202.036926, 3223.550049
7371.414551, 201.805145, 3170.241211
7363.470703, 201.879745, 3152.672119
7345.538086, 202.179413, 3146.513184
7324.215820, 202.183029, 3137.023682
7311.859375, 202.161179, 3131.593994
7268.091797, 206.753647, 3111.539063
7259.893555, 207.626236, 3110.214600
7248.144043, 207.993561, 3115.088867
7242.520020, 207.834335, 3124.161865
7245.581055, 206.733658, 3153.722412
7234.345703, 206.868073, 3199.637451
7220.200684, 208.007278, 3216.632568
7196.905273, 209.661118, 3235.286377
7168.410645, 211.368668, 3257.337891
7109.551758, 211.191086, 3321.471191
7067.946777, 212.100006, 3349.622803
6967.660156, 213.314163, 3426.963379
6934.235352, 212.637680, 3457.993896
6899.969238, 213.598373, 3475.179199
6867.733398, 216.017136, 3485.667969
6824.923340, 222.723816, 3489.131348
6777.602539, 231.323853, 3482.283203
6745.484375, 237.280731, 3480.316406
6721.613281, 241.933914, 3485.109863
6696.416504, 246.721832, 3497.791016
6665.965332, 251.262772, 3525.974854
6651.761719, 251.312210, 3553.885498
6625.643066, 251.159180, 3622.135498
6590.382813, 251.729858, 3659.083496
6571.021973, 252.044952, 3685.345703
6545.825195, 252.733490, 3722.858398
6523.675781, 251.926956, 3771.798340
6516.738770, 255.196625, 3811.033691
6514.687012, 259.599945, 3866.989258
6516.228027, 265.649048, 3895.870361
6526.416504, 270.364105, 3930.585449
6564.875977, 277.377197, 4010.895264
6618.876465, 256.699707, 4156.424316
6638.028809, 239.562073, 4228.874023
6653.022461, 221.072235, 4307.132813
6662.604492, 211.344894, 4382.243652
6670.647949, 204.168686, 4489.681152
6673.895020, 202.815079, 4546.350586
6671.346680, 206.475830, 4600.930176
6644.235352, 205.365021, 4687.247070
6619.210938, 205.446930, 4746.663574
6589.962402, 205.769653, 4785.153320
6547.349121, 207.681259, 4822.620117
6499.736816, 216.404785, 4849.392578
6448.588867, 224.580765, 4874.057129
6403.151367, 226.858017, 4903.055176
6373.152344, 228.004318, 4934.508301
6325.946777, 231.279999, 4994.917969
6273.064941, 228.829102, 5046.833984
6215.048340, 216.893845, 5095.091797
6154.864746, 210.173325, 5134.811035
6098.326660, 211.139908, 5160.064941
6028.565918, 211.813629, 5180.424316
5964.762695, 211.416916, 5192.427734
5894.402344, 214.706879, 5201.720703
5817.981934, 226.286453, 5205.782715
5774.015137, 231.125549, 5204.512207
5695.866699, 235.928299, 5198.723145
5615.471191, 238.693832, 5191.034668
5556.727051, 239.106903, 5194.124023
5507.196777, 237.679031, 5207.134277
5400.295898, 235.308487, 5253.948242
5340.679199, 236.776169, 5280.441406
5281.246094, 238.463074, 5297.539551
5206.700195, 240.375793, 5303.882813
5130.965820, 246.696594, 5318.824707
5072.821289, 248.716339, 5343.901855
5025.586914, 248.640045, 5371.107910
4949.547852, 244.748199, 5424.735840
4876.139648, 234.655991, 5489.449219
4824.048828, 228.162811, 5554.563477
4783.789551, 223.862030, 5621.528320
4759.138184, 222.667862, 5679.052246
4742.528320, 223.995804, 5729.142090
4730.359375, 228.446030, 5780.037109
4721.459473, 232.271271, 5850.764648
4713.858398, 232.133667, 5917.910645
4694.997559, 223.480637, 6004.702148
4674.407715, 217.349625, 6089.591797
4654.692383, 215.887177, 6144.218750
4619.695801, 216.278351, 6219.573242
4598.771484, 217.728073, 6257.348633
4560.699219, 220.605942, 6313.778320
4534.002930, 221.338242, 6346.859375
4520.879883, 221.245819, 6359.785156
4517.230957, 221.265366, 6366.680664
4521.830078, 221.206390, 6373.313477
4542.671875, 220.068390, 6389.339355
4571.844238, 216.900650, 6418.950195
4611.504883, 216.155487, 6451.639160
4678.133301, 221.052597, 6493.814453
4714.722656, 224.971634, 6513.377441
4762.802246, 226.458206, 6533.947754
4818.349609, 223.551636, 6549.447754
4914.537598, 223.269180, 6571.194824
4975.217285, 223.324554, 6584.689453
5045.008301, 223.324554, 6600.708984
5135.923828, 222.985626, 6622.612305
5240.125977, 222.922668, 6639.187988
5286.320313, 222.923340, 6636.632813
5361.232422, 222.919907, 6643.100098
5415.980957, 222.919617, 6653.263672
5467.093750, 224.832520, 6667.791016
5523.342285, 224.827774, 6696.755859
5572.540527, 224.821075, 6735.592285
5615.523926, 224.963257, 6794.605957
5631.134277, 225.130615, 6843.123535
5635.364746, 225.427338, 6894.468750
5634.167480, 227.127441, 6978.725586
5633.559570, 229.869171, 7021.605469
5634.990234, 233.452744, 7055.154297
5644.275391, 237.411819, 7082.762207
5664.210449, 241.416046, 7099.714355
5686.784180, 244.130783, 7103.279297
5726.878418, 248.851318, 7101.175781
5754.041504, 250.116318, 7105.164551
5802.986328, 250.413452, 7122.708984
5851.851563, 251.148071, 7139.700195
5885.309570, 250.933319, 7149.958008
5920.335938, 250.932755, 7156.488281
5958.911133, 250.932648, 7159.468262
5994.815918, 250.933304, 7158.438965
6021.821777, 250.933624, 7150.221680
6038.781250, 250.936279, 7137.450684
6049.165527, 250.934952, 7120.678711
6052.310547, 250.935883, 7103.997559
6050.166992, 250.936249, 7066.301758
6048.620117, 250.936081, 7010.009277
6049.646973, 250.933777, 6948.011719
6051.990723, 250.932846, 6901.893066
6052.387695, 250.932755, 6864.477051
6051.151367, 250.930008, 6822.848633
6047.501465, 250.931152, 6785.373535
6041.297852, 250.932709, 6731.705078
6038.902832, 250.930969, 6684.844727
6038.571777, 250.934021, 6636.871582
6039.137695, 250.935333, 6514.864746
6039.397949, 250.935333, 6458.906250
6039.691406, 250.935303, 6395.843262
6039.137695, 250.930695, 6325.029297
6043.667480, 250.939209, 6283.219238
