.2, true
-5870.227539, 205.173172, 13147.851563
-5848.419922, 207.047516, 13138.892578
-5823.039551, 208.912048, 13136.669922
-5798.974609, 209.885986, 13146.483398
-5765.223145, 210.079971, 13173.704102
-5731.669922, 209.733871, 13207.685547
-5702.988770, 211.911011, 13228.953125
-5666.903320, 216.498672, 13244.309570
-5630.090820, 220.232010, 13253.850586
-5564.505371, 224.124893, 13276.295898
-5509.858887, 221.872208, 13327.650391
-5478.849609, 217.833893, 13365.223633
-5446.334961, 214.037735, 13404.079102
-5401.039063, 214.073395, 13428.387695
-5381.391113, 215.210434, 13432.243164
-5365.466797, 216.594238, 13430.836914
-5349.684570, 218.399658, 13424.505859
-5334.995117, 221.479202, 13407.719727
-5327.972168, 227.702850, 13380.202148
-5316.904297, 231.335602, 13341.126953
-5317.142090, 236.827759, 13297.107422
-5326.305176, 241.647690, 13259.237305
-5344.490234, 245.423172, 13234.416016
-5362.020508, 248.047409, 13220.298828
-5384.750488, 251.306671, 13201.643555
-5396.972656, 253.415863, 13184.355469
-5403.524414, 255.066025, 13163.324219
-5401.829590, 256.350372, 13115.176758
-5394.862793, 259.577820, 13060.048828
-5393.982422, 270.570953, 13005.282227
-5401.590820, 278.446991, 12957.503906
-5420.600098, 286.131683, 12895.116211
-5441.140625, 290.396515, 12846.083984
-5456.479004, 297.060822, 12801.555664
-5464.845215, 299.560150, 12774.182617
-5481.562988, 295.311035, 12723.633789
-5492.757813, 290.305054, 12685.697266
-5496.470215, 287.465454, 12665.363281
-5494.841797, 285.114380, 12649.544922
-5490.347656, 283.598145, 12638.149414
-5468.160156, 279.957397, 12630.537109
-5453.666016, 275.653839, 12631.559570
-5432.013672, 268.259460, 12653.865234
-5410.216797, 261.625092, 12692.525391
-5395.274414, 258.191650, 12720.904297
-5382.410645, 252.696640, 12773.898438
-5377.873047, 249.643311, 12806.600586
-5367.307617, 247.955673, 12819.883789
-5346.919434, 245.662292, 12823.122070
-5334.180664, 243.254028, 12816.446289
-5327.196289, 241.266708, 12798.498047
-5332.183594, 238.257355, 12752.730469
-5341.920410, 234.209625, 12656.274414
-5340.159180, 233.102783, 12604.298828
-5348.661621, 228.679504, 12544.462891
-5364.054199, 221.192719, 12482.791992
-5366.806641, 216.521500, 12435.514648
-5334.859863, 212.833069, 12375.250000
-5304.390137, 209.960571, 12335.990234
-5274.808105, 207.502228, 12318.503906
-5288.934082, 204.918304, 12160.586914
-5287.200684, 205.088318, 12149.763672
-5281.138184, 205.213791, 12134.454102
-5256.790039, 205.340744, 12104.770508
-5226.866211, 205.513977, 12080.663086
-5172.571289, 205.515335, 12035.396484
-5147.230469, 205.422318, 12013.583008
-5123.809082, 204.633835, 11986.339844
-5105.188965, 205.354675, 11944.757813
-5102.879883, 205.728546, 11903.659180
-5098.098633, 205.843704, 11857.886719
-5076.298828, 205.491913, 11809.552734
-5041.541016, 206.664307, 11773.243164
-5000.173828, 212.886505, 11706.464844
-4986.274902, 218.595322, 11658.003906
-4980.723145, 226.778870, 11601.176758
-4971.816895, 231.998581, 11549.835938
-4960.572266, 231.887924, 11511.068359
-4941.578125, 228.661697, 11474.119141
-4903.708496, 230.016953, 11455.735352
-4792.069824, 230.331116, 11419.267578
-4738.058594, 230.333618, 11400.260742
-4685.443848, 230.333420, 11382.846680
-4628.518066, 230.333450, 11364.713867
-4578.533203, 229.812408, 11347.908203
-4537.226563, 229.377579, 11327.630859
-4507.887207, 229.265289, 11296.499023
-4475.334473, 229.343048, 11257.133789
-4427.223145, 229.684967, 11216.247070
-4334.231934, 229.684769, 11141.433594
-4292.995605, 229.684647, 11108.316406
-4212.096191, 229.473251, 11042.780273
-4158.979492, 226.035706, 11005.094727
-4109.725586, 220.662170, 10983.193359
-3992.769531, 217.506470, 10949.559570
-3849.382324, 217.504654, 10922.235352
-3790.894775, 217.799423, 10908.401367
-3748.557373, 218.987198, 10891.218750
-3703.357178, 218.584991, 10861.365234
-3642.285889, 212.179596, 10800.069336
-3582.058105, 207.101883, 10746.585938
-3499.006836, 208.307816, 10683.863281
-3441.864258, 208.934387, 10642.371094
-3402.127441, 209.275772, 10612.857422
-3369.073242, 208.387756, 10590.861328
-3305.807861, 206.043427, 10557.997070
-3263.471436, 205.138489, 10545.191406
-3200.378418, 205.359680, 10536.558594
-3117.592773, 203.938538, 10532.296875
-2995.096680, 204.029526, 10533.594727
-2920.914795, 204.030014, 10533.130859
-2855.372803, 204.855148, 10532.843750
