.2, true
4698.835449, 568.104309, 13163.690430
4699.011719, 568.044434, 13149.895508
4700.340820, 566.838379, 13123.478516
4702.556152, 562.499451, 13091.306641
4709.747559, 557.691589, 13061.711914
4724.362793, 552.963806, 13037.220703
4737.611816, 550.319397, 13032.783203
4759.129883, 546.098022, 13043.085938
4780.613770, 542.643738, 13055.944336
4805.742676, 534.001953, 13080.042969
4830.762695, 523.428406, 13111.302734
4849.696289, 515.136169, 13145.659180
4864.537598, 507.341400, 13182.990234
4873.065430, 501.168457, 13217.518555
4875.187988, 496.371582, 13265.472656
4868.125000, 494.865448, 13298.366211
4856.369141, 492.615814, 13321.683594
4837.853516, 489.269104, 13341.069336
4781.162598, 477.917206, 13368.068359
4745.919434, 468.303131, 13375.602539
4710.250488, 459.230835, 13372.065430
4677.771973, 452.221405, 13362.935547
4633.278809, 444.447906, 13342.082031
4583.085938, 430.066956, 13293.411133
4568.160156, 422.637665, 13263.714844
4555.314453, 416.273987, 13234.228516
4543.122559, 405.167145, 13192.065430
4547.053711, 383.357391, 13101.038086
4557.125488, 373.975311, 13050.480469
4561.440430, 368.863068, 13018.021484
4564.678223, 362.332062, 12968.529297
4573.753906, 360.976868, 12928.797852
4591.186523, 361.351654, 12881.929688
4619.212891, 357.360962, 12827.522461
4649.184082, 348.814880, 12777.703125
4683.463867, 336.588226, 12723.322266
4711.763672, 326.489075, 12681.622070
4745.752930, 317.457123, 12650.054688
4816.707520, 297.227264, 12611.487305
4866.740234, 284.635101, 12583.858398
4894.196289, 278.832886, 12564.196289
4932.824707, 273.922272, 12522.305664
4973.026855, 268.002350, 12490.666016
5005.890625, 265.821991, 12489.362305
5039.749023, 261.431458, 12500.143555
5096.915039, 243.510986, 12577.328125
5117.324707, 241.124939, 12607.906250
5133.065918, 241.082001, 12625.112305
5138.807129, 241.081192, 12627.960938
5148.510742, 241.105316, 12624.107422
5154.058594, 241.082077, 12616.218750
5178.397949, 243.579437, 12520.814453
5185.332031, 246.665909, 12471.900391
5184.788574, 257.317688, 12362.626953
5177.969727, 261.954163, 12292.106445
5145.954102, 256.622223, 12114.195313
5128.666992, 251.009399, 12028.537109
5109.384766, 242.442505, 11928.878906
5113.305664, 240.695801, 11816.559570
5124.683105, 240.550247, 11713.909180
5134.909180, 240.546539, 11621.649414
5140.973633, 240.465164, 11587.541992
5154.499512, 242.040100, 11558.487305
5175.189453, 242.020050, 11532.465820
5241.536133, 242.102921, 11501.406250
5337.539551, 233.207657, 11431.416016
5387.434082, 228.867386, 11410.973633
5522.122559, 227.998581, 11359.096680
5595.327637, 229.141998, 11332.041016
5638.610352, 231.089569, 11312.540039
5682.042969, 233.937637, 11285.593750
5752.826172, 239.146591, 11224.826172
5765.150879, 239.701401, 11206.388672
5776.573242, 239.595901, 11189.885742
5796.494141, 239.595398, 11159.345703
5815.257324, 239.592819, 11130.540039
5834.312012, 239.140884, 11104.293945
5867.079590, 239.792816, 11078.381836
5901.317871, 244.301361, 11063.328125
5989.371094, 248.835587, 11032.737305
6019.743652, 248.137024, 10982.758789
6040.986328, 248.344452, 10949.411133
6070.210449, 248.344940, 10903.535156
6097.980469, 248.320465, 10859.908203
6122.496094, 249.081772, 10829.824219
6139.260742, 249.008987, 10820.634766
6144.782227, 248.937576, 10805.620117
6140.389160, 248.816406, 10788.599609
6124.773926, 248.783142, 10764.317383
6108.904297, 249.104660, 10749.458984
6074.983887, 250.395416, 10735.418945
6052.205078, 251.319519, 10716.635742
6030.583496, 252.155090, 10679.858398
6024.251953, 253.096115, 10644.936523
6022.163086, 253.012863, 10607.267578
6015.802734, 252.260590, 10571.730469
6007.671875, 251.635773, 10545.099609
5991.458984, 251.118683, 10502.992188
5981.713867, 251.403412, 10467.435547
5980.615234, 250.885727, 10436.646484
5970.553223, 250.952332, 10384.790039
5967.458008, 250.951416, 10355.521484
5959.995605, 250.951920, 10338.210938
5943.448242, 250.954849, 10319.227539
5923.729492, 250.948822, 10305.958984
5891.434082, 250.950989, 10290.726563
5850.031738, 250.768219, 10276.763672
5833.139648, 250.889618, 10281.278320
