.2, true
4719.237793, 1652.509033, -4745.088867
4715.569824, 1652.563965, -4750.347656
4708.189941, 1652.554321, -4761.163086
4698.685059, 1652.527710, -4774.340820
4694.725586, 1652.526733, -4778.391113
4685.729004, 1652.532715, -4781.281250
4677.855469, 1652.528442, -4782.026367
4666.599609, 1652.528198, -4782.537109
4651.711426, 1652.504028, -4785.463867
4636.901367, 1652.553711, -4796.279297
4630.626465, 1652.640503, -4807.289063
4625.834473, 1652.569092, -4820.497070
4627.049805, 1652.299927, -4832.220703
4632.711426, 1651.379639, -4847.438965
4631.638672, 1650.575195, -4856.850098
4623.446289, 1648.346069, -4875.161133
4614.552246, 1646.042358, -4888.213379
4603.592773, 1644.587280, -4896.263184
4585.103027, 1642.079346, -4904.097656
4564.584473, 1639.147827, -4907.459961
4541.664551, 1637.144165, -4905.438965
4520.897461, 1634.772583, -4894.679688
4502.917480, 1631.508789, -4880.016602
4480.433594, 1625.737549, -4856.984863
4460.750488, 1617.183594, -4815.523926
4449.271484, 1610.745728, -4768.199707
4457.255859, 1599.209961, -4688.219727
4481.581543, 1588.144531, -4634.181152
4504.285156, 1570.625488, -4573.116699
4531.529785, 1555.012573, -4523.549805
4583.660156, 1545.840698, -4474.537109
4621.021973, 1543.947021, -4445.595703
4678.046875, 1541.393677, -4399.943848
4709.905762, 1536.398926, -4362.616211
4732.707520, 1529.812866, -4322.714844
4759.710449, 1521.392334, -4274.576172
4798.273926, 1510.937744, -4222.299316
4838.947754, 1501.635132, -4189.282227
4907.908203, 1496.286865, -4145.632324
4945.981934, 1497.364258, -4109.336426
5011.490234, 1497.364868, -4040.203369
5040.867676, 1497.364868, -4009.199219
5056.255371, 1497.364746, -3992.959229
5076.858887, 1497.361450, -3971.215088
5097.750488, 1497.361450, -3949.166260
5119.092285, 1497.361450, -3926.642822
5140.650879, 1497.361450, -3903.890137
5162.510254, 1497.361450, -3880.820068
5183.972168, 1497.361450, -3858.169678
5206.109375, 1497.361450, -3834.806396
5227.722168, 1497.361450, -3811.996826
5252.770020, 1497.361450, -3785.562012
5274.267090, 1497.361450, -3762.874512
5298.570313, 1497.361450, -3737.225342
5320.131348, 1497.361450, -3714.470215
5339.119141, 1497.361450, -3694.430908
5363.830078, 1497.361450, -3668.351318
5385.513184, 1497.361450, -3645.467529
5428.720215, 1497.360474, -3599.867920
5452.920898, 1497.361450, -3574.327148
5486.937500, 1497.359009, -3538.427002
5515.467773, 1497.359985, -3508.317627
5539.054688, 1497.021118, -3482.696289
5552.020020, 1497.383423, -3464.764893
5560.096191, 1498.279541, -3443.258789
5559.394043, 1496.621704, -3421.949951
5549.675781, 1493.651123, -3402.630859
5515.335449, 1483.380981, -3342.000000
5508.929688, 1482.440918, -3332.375977
5491.439453, 1481.440552, -3314.878906
5465.618652, 1479.779175, -3304.253906
5440.272461, 1476.523438, -3305.555908
5412.843262, 1470.082397, -3320.584229
5397.173340, 1464.981812, -3340.435059
5365.250977, 1459.154541, -3376.604492
5342.718262, 1458.558105, -3384.117188
5312.463867, 1457.626587, -3382.082520
5286.725586, 1451.407227, -3367.779297
5264.098145, 1442.581055, -3344.710205
5236.989258, 1430.599976, -3304.272705
5222.904297, 1429.571533, -3260.644531
5222.012695, 1426.376465, -3218.472900
5222.454102, 1425.033936, -3180.278809
5222.913086, 1425.069946, -3145.352295
5223.869141, 1425.069946, -3072.528564
