.2, true
-983.929504, 209.140564, 5953.789063
-965.518860, 208.972519, 5946.460449
-924.260864, 209.835922, 5935.478516
-886.284668, 212.393585, 5935.037598
-849.548950, 214.325150, 5941.348145
-816.204407, 216.715958, 5949.562988
-780.640808, 221.760269, 5957.234863
-754.619934, 225.769104, 5964.544434
-735.457642, 225.724228, 5976.470215
-730.351013, 225.774704, 5987.653809
-735.257507, 226.008789, 6002.345215
-761.429810, 226.138550, 6029.944336
-785.535889, 228.472229, 6065.327148
-808.120056, 231.129257, 6106.705566
-821.209717, 233.124390, 6139.418945
-832.602112, 237.351212, 6183.059570
-841.557068, 242.417130, 6234.431152
-860.955139, 242.376709, 6301.830078
-886.011963, 237.719833, 6353.115234
-932.420471, 230.343353, 6403.820313
-959.949951, 228.611084, 6430.396484
-965.288452, 228.658112, 6447.272461
-957.052246, 228.796371, 6490.579102
-929.663879, 233.001602, 6579.650391
-900.026611, 234.902130, 6631.801758
-852.343506, 236.798752, 6684.835938
-811.575684, 238.901077, 6715.577637
-765.601440, 241.877686, 6738.943359
-715.309570, 244.782654, 6752.308594
-631.702271, 248.832413, 6761.863770
-547.651978, 252.239105, 6766.182617
-418.835449, 253.255035, 6778.328125
-373.833252, 253.279587, 6762.333984
-325.039856, 253.584900, 6763.444824
-262.112976, 255.347092, 6800.228516
-197.906113, 255.060593, 6848.820313
-159.017944, 254.465225, 6909.931152
-131.629715, 254.502090, 6964.189453
-96.159470, 255.928040, 7017.602539
-53.746445, 257.605682, 7077.725586
-15.526062, 258.141479, 7121.435059
35.067017, 258.622192, 7165.127441
80.720642, 259.229095, 7209.495605
120.518372, 260.335144, 7271.152832
162.020874, 264.468262, 7339.575684
181.299561, 265.937622, 7357.666992
208.958130, 265.800598, 7362.762695
239.687744, 266.482697, 7362.128418
281.059326, 266.805664, 7337.839355
331.488098, 268.047516, 7292.749512
368.568298, 268.138733, 7260.690918
434.986816, 267.643768, 7209.086914
480.357056, 267.371857, 7166.508789
521.628357, 268.291321, 7117.788086
586.235840, 269.147614, 7033.066406
618.092590, 269.205200, 6987.107422
647.419250, 268.077362, 6932.166992
664.166992, 266.105499, 6872.537109
679.759644, 265.663361, 6780.557129
693.837463, 268.993744, 6718.022949
712.233765, 273.600677, 6666.562988
735.715698, 278.930389, 6610.991699
754.411011, 285.340973, 6550.266602
763.963379, 294.580414, 6491.726074
