.2, true
11431.666016, 389.899017, 899.371216
11434.814453, 389.925323, 900.376648
11439.807617, 389.970154, 903.935974
11443.379883, 390.086914, 911.241150
11443.286133, 390.855133, 930.416077
11454.832031, 390.190918, 1015.536987
11470.401367, 388.387177, 1084.953857
11486.286133, 386.721649, 1146.419922
11501.773438, 383.829712, 1214.283447
11502.129883, 381.751221, 1288.311157
11492.765625, 379.710144, 1347.094482
11455.628906, 374.197937, 1457.311768
11438.377930, 369.572296, 1507.776733
11420.401367, 359.331573, 1584.655762
11403.482422, 348.554871, 1663.597900
11381.950195, 342.839233, 1724.553101
11362.588867, 340.675049, 1767.808960
11332.175781, 339.566315, 1838.088013
11313.646484, 340.472717, 1895.002808
11303.063477, 343.169495, 1957.295044
11306.751953, 347.226929, 2027.129517
11319.113281, 350.953400, 2075.424072
11339.863281, 356.125153, 2120.243896
11401.273438, 364.727783, 2173.320801
11406.115234, 364.617798, 2190.726563
11410.022461, 364.976440, 2214.459473
11405.819336, 366.120117, 2300.330078
11408.958008, 366.267242, 2330.701172
11418.962891, 366.287750, 2350.147217
11437.450195, 366.372742, 2363.246094
11482.264648, 366.459320, 2371.357422
11555.406250, 364.827332, 2393.015869
11647.547852, 355.443451, 2429.789063
11721.103516, 343.914612, 2468.228516
11784.072266, 335.681335, 2531.846191
11809.258789, 333.177643, 2567.454346
11827.611328, 323.890747, 2666.164307
11820.373047, 318.140564, 2716.832275
11798.368164, 309.963287, 2798.229004
11797.289063, 309.462128, 2860.370850
11816.908203, 304.273163, 2921.893066
11876.833984, 293.709381, 2991.259766
11925.636719, 291.404938, 3047.275879
11989.261719, 291.676605, 3125.435059
12020.989258, 291.661407, 3164.558594
12091.528320, 288.872894, 3247.024414
12122.626953, 275.224976, 3301.095215
12137.986328, 265.013397, 3345.500488
12162.943359, 258.774170, 3380.180176
12199.585938, 256.577179, 3419.566895
12210.208984, 256.699341, 3441.642090
12212.894531, 257.914673, 3476.139648
12208.841797, 256.835999, 3508.600586
12181.978516, 244.135681, 3562.268555
12120.942383, 228.860489, 3632.667969
12074.590820, 225.819321, 3663.649414
11987.329102, 223.987503, 3712.053955
11917.865234, 225.115204, 3753.593506
11862.636719, 227.279327, 3792.237793
11820.935547, 228.347992, 3827.664063
11785.754883, 228.707153, 3864.994141
11739.380859, 228.863281, 3928.348877
11670.389648, 228.754166, 4023.327637
11624.403320, 228.655853, 4074.860352
11584.967773, 228.548843, 4108.401855
11527.535156, 228.510880, 4144.339844
11467.847656, 228.489166, 4166.475586
11416.664063, 228.450867, 4175.301270
11219.375000, 228.393234, 4182.174805
11131.878906, 228.422226, 4195.909180
11060.390625, 228.523880, 4226.439453
10999.202148, 228.654907, 4273.160156
10902.177734, 229.082809, 4370.747070
10857.609375, 229.513153, 4412.409668
10796.624023, 230.847961, 4453.139648
10710.293945, 233.808151, 4483.800781
10654.953125, 234.528168, 4490.813965
10603.514648, 233.748169, 4491.298828
10552.025391, 232.079636, 4486.583008
10480.583984, 228.888077, 4470.527832
10431.054688, 226.071793, 4450.272461
10379.491211, 222.217972, 4417.626953
10334.835938, 218.419891, 4380.170410
10280.871094, 217.269623, 4346.873535
10160.257813, 219.966660, 4312.258789
10139.817383, 220.115372, 4294.254395
10108.460938, 222.424622, 4257.636719
10075.830078, 223.847092, 4234.140137
10055.175781, 220.546509, 4204.419434
10042.006836, 216.324677, 4185.385742
10020.638672, 209.422714, 4159.708984
10011.988281, 205.909637, 4141.892578
10008.111328, 204.519821, 4130.300293
9998.281250, 205.043030, 4115.636719
9933.537109, 204.713303, 4057.886963
9890.563477, 204.712738, 4025.644531
9804.767578, 204.710052, 3964.914063
9751.382813, 204.709656, 3918.042969
9658.741211, 204.714493, 3832.355469
9597.186523, 204.711334, 3779.109863
9537.519531, 204.711899, 3727.640137
9488.601563, 204.711838, 3685.443115
9431.466797, 204.708115, 3636.163818
9402.725586, 204.712433, 3609.080078
9378.148438, 204.712311, 3583.182129
